candidate_id,case_id,pool,engine,method_id,route_id,outcome_type_hint,plan_side,plan_artifact,normalized_tags,tag_families_present,plan_parse_success,feature_parse_success,root_node_type,node_count,scan_node_count,join_node_count,aggregate_node_count,sort_node_count,materialize_node_count,planning_time_ms,execution_time_ms,total_actual_time_root_ms,total_shared_blks_hit,total_shared_blks_read,total_shared_blks_dirtied,total_shared_blks_written,root_plan_rows,root_actual_rows,root_total_cost,max_row_estimate_error_node_type,max_row_estimate_error_ratio,main_operator_families,scan_types,join_types,aggregate_types,sort_types,materialize_types
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0019__pg,PERF_0019,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0019__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:outer_join|sql_feature:secondary:subquery_in_from|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,7,2,1,2,1,0,0.472,0.172,0.074,14,0,0,0,200,2,169.77000000000001,Aggregate,850,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,Sort,
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0019__pg,PERF_0019,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0019__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:outer_join|sql_feature:secondary:subquery_in_from|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,7,2,1,2,1,0,0.453,0.164,0.068,14,0,0,0,200,2,169.77000000000001,Aggregate,850,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,Sort,
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0024__pg,PERF_0024,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0024__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,13,5,3,1,1,3,0.706,0.126,0.085,40,0,0,0,1,1,77701.660000000003492,Seq Scan,680,"scan,join,aggregate,sort,materialize",Seq Scan,Nested Loop,Aggregate,Sort,Materialize
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0024__pg,PERF_0024,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0024__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,13,5,3,1,1,3,1.05,0.124,0.085,40,0,0,0,1,1,77701.660000000003492,Seq Scan,680,"scan,join,aggregate,sort,materialize",Seq Scan,Nested Loop,Aggregate,Sort,Materialize
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0034__pg,PERF_0034,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0034__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,44,15,12,4,6,0,1.46,0.469,0.251,278,0,0,0,3,2,197.150000000000006,Seq Scan,1510,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0034__pg,PERF_0034,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0034__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,44,15,12,4,6,0,1.22,0.382,0.225,278,0,0,0,3,2,197.150000000000006,Seq Scan,1510,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0035__pg,PERF_0035,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,regression,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0035__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,5,1,3,2,1.01,0.271,0.121,223,0,0,0,1,2,89.230000000000004,Seq Scan,377.5,"scan,join,aggregate,sort,materialize,other","CTE Scan,Index Scan,Seq Scan","Hash Join,Merge Join,Nested Loop",Aggregate,"Limit,Sort",Materialize
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0035__pg,PERF_0035,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,regression,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0035__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,5,1,3,2,0.867,0.271,0.111,223,0,0,0,1,2,89.230000000000004,Seq Scan,377.5,"scan,join,aggregate,sort,materialize,other","CTE Scan,Index Scan,Seq Scan","Hash Join,Merge Join,Nested Loop",Aggregate,"Limit,Sort",Materialize
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0052__pg,PERF_0052,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0052__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:correlated_subquery|sql_feature:primary:cte|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,16,6,3,2,2,0,0.502,0.193,0.12,36,0,0,0,6,1,208.419999999999987,Seq Scan,635,"scan,join,aggregate,sort,other","CTE Scan,Seq Scan",Hash Join,Aggregate,"Limit,Sort",
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0052__pg,PERF_0052,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0052__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:correlated_subquery|sql_feature:primary:cte|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,16,6,3,2,2,0,0.502,0.188,0.118,36,0,0,0,6,1,208.419999999999987,Seq Scan,635,"scan,join,aggregate,sort,other","CTE Scan,Seq Scan",Hash Join,Aggregate,"Limit,Sort",
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0056__pg,PERF_0056,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0056__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,4,2,3,0,0.568,0.249,0.139,118,0,0,0,67,1,18221.610000000000582,Hash Join,932.100000000000023,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Limit,Sort",
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0056__pg,PERF_0056,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0056__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,4,2,3,0,0.54,0.292,0.191,118,0,0,0,67,1,18221.610000000000582,Hash Join,932.100000000000023,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Limit,Sort",
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0062__pg,PERF_0062,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0062__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,12,6,5,1,0,0,1.088,0.19,0.117,57,0,0,0,1,1,70.799999999999997,Aggregate,1,"scan,join,aggregate","Index Only Scan,Index Scan,Seq Scan",Nested Loop,Aggregate,,
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0062__pg,PERF_0062,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0062__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,12,6,5,1,0,0,1.061,0.185,0.112,57,0,0,0,1,1,70.799999999999997,Aggregate,1,"scan,join,aggregate","Index Only Scan,Index Scan,Seq Scan",Nested Loop,Aggregate,,
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0077__pg,PERF_0077,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0077__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,11,4,3,1,0,0,0.532,0.124,0.077,23,0,0,0,1,1,125.420000000000002,Seq Scan,680,"scan,join,aggregate,other",Seq Scan,Hash Join,Aggregate,,
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0077__pg,PERF_0077,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0077__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,11,4,3,1,0,0,0.534,0.133,0.074,23,0,0,0,1,1,125.420000000000002,Seq Scan,680,"scan,join,aggregate,other",Seq Scan,Hash Join,Aggregate,,
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0082__pg,PERF_0082,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0082__pg/source_plan.json,plan_operator:delta_relevant:materialize|plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,14,5,4,1,0,1,0.594,0.157,0.105,31,0,0,0,1,1,158.139999999999986,Seq Scan,2550,"scan,join,aggregate,materialize,other",Seq Scan,"Hash Join,Nested Loop",Aggregate,,Materialize
sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0082__pg,PERF_0082,performance,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_transpile_same_dialect_noop__PERF_0082__pg/rewrite_plan.json,plan_operator:delta_relevant:materialize|plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,14,5,4,1,0,1,0.664,0.156,0.102,31,0,0,0,1,1,158.139999999999986,Seq Scan,2550,"scan,join,aggregate,materialize,other",Seq Scan,"Hash Join,Nested Loop",Aggregate,,Materialize
calcite_hep__calcite_hep_fail_closed_120__CONS_0005__pg,CONS_0005,consistency,pg,calcite_hep,calcite_hep_fail_closed_120,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__CONS_0005__pg/source_plan.json,plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|portability:confirmed:null_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|sql_feature:primary:correlated_subquery,plan_operator|portability|rewrite_opportunity|sql_feature,true,true,Seq Scan,2,2,0,0,0,0,0.285,0.077,0.029,5,0,0,0,1130,0,43291.830000000001746,Seq Scan,1130,scan,Seq Scan,,,,
